Date,WeekDayName,WeekDayNameShort,WeekdayIndex,WeekNumber,MonthName,MonthNameShort,MonthIndex,Module,AcademicYear,AcademicYearShort,AcademicYearStart,AcademicYearEnd,FullModuleName,ModuleIndex
06/11/2021,Saturday,Sat,6,0,November,Nov,3,Module 1,2021-22,0,2021,0,2021-22 Module 1,1
07/11/2021,Sunday,Sun,7,0,November,Nov,3,Module 1,2021-22,0,2021,0,2021-22 Module 1,1
08/11/2021,Monday,Mon,1,9,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
09/11/2021,Tuesday,Tue,2,9,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
10/11/2021,Wednesday,Wed,3,9,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
11/11/2021,Thursday,Thu,4,9,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
12/11/2021,Friday,Fri,5,9,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
13/11/2021,Saturday,Sat,6,9,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
14/11/2021,Sunday,Sun,7,9,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
15/11/2021,Monday,Mon,1,10,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
16/11/2021,Tuesday,Tue,2,10,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
17/11/2021,Wednesday,Wed,3,10,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
18/11/2021,Thursday,Thu,4,10,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
19/11/2021,Friday,Fri,5,10,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
20/11/2021,Saturday,Sat,6,10,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
21/11/2021,Sunday,Sun,7,10,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
22/11/2021,Monday,Mon,1,11,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
23/11/2021,Tuesday,Tue,2,11,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
24/11/2021,Wednesday,Wed,3,11,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
25/11/2021,Thursday,Thu,4,11,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
26/11/2021,Friday,Fri,5,11,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
27/11/2021,Saturday,Sat,6,11,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
28/11/2021,Sunday,Sun,7,11,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
29/11/2021,Monday,Mon,1,12,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
30/11/2021,Tuesday,Tue,2,12,November,Nov,3,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
01/12/2021,Wednesday,Wed,3,12,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
02/12/2021,Thursday,Thu,4,12,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
03/12/2021,Friday,Fri,5,12,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
04/12/2021,Saturday,Sat,6,12,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
05/12/2021,Sunday,Sun,7,12,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
06/12/2021,Monday,Mon,1,13,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
07/12/2021,Tuesday,Tue,2,13,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
08/12/2021,Wednesday,Wed,3,13,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
09/12/2021,Thursday,Thu,4,13,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
10/12/2021,Friday,Fri,5,13,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
11/12/2021,Saturday,Sat,6,13,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
12/12/2021,Sunday,Sun,7,13,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
13/12/2021,Monday,Mon,1,14,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
14/12/2021,Tuesday,Tue,2,14,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
15/12/2021,Wednesday,Wed,3,14,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
16/12/2021,Thursday,Thu,4,14,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
17/12/2021,Friday,Fri,5,14,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
18/12/2021,Saturday,Sat,6,14,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
19/12/2021,Sunday,Sun,7,14,December,Dec,4,Module 2,2021-22,21/22,2021,2022,2021-22 Module 2,2
20/12/2021,Monday,Mon,1,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
21/12/2021,Tuesday,Tue,2,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
22/12/2021,Wednesday,Wed,3,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
23/12/2021,Thursday,Thu,4,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
24/12/2021,Friday,Fri,5,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
25/12/2021,Saturday,Sat,6,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
26/12/2021,Sunday,Sun,7,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
27/12/2021,Monday,Mon,1,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
28/12/2021,Tuesday,Tue,2,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
29/12/2021,Wednesday,Wed,3,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
30/12/2021,Thursday,Thu,4,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
31/12/2021,Friday,Fri,5,0,December,Dec,4,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
01/01/2022,Saturday,Sat,6,0,January,Jan,5,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
02/01/2022,Sunday,Sun,7,0,January,Jan,5,Module 2,2021-22,0,2021,0,2021-22 Module 2,2
03/01/2022,Monday,Mon,1,15,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
04/01/2022,Tuesday,Tue,2,15,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
05/01/2022,Wednesday,Wed,3,15,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
06/01/2022,Thursday,Thu,4,15,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
07/01/2022,Friday,Fri,5,15,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
08/01/2022,Saturday,Sat,6,15,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
09/01/2022,Sunday,Sun,7,15,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
10/01/2022,Monday,Mon,1,16,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
11/01/2022,Tuesday,Tue,2,16,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
12/01/2022,Wednesday,Wed,3,16,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
13/01/2022,Thursday,Thu,4,16,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
14/01/2022,Friday,Fri,5,16,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
15/01/2022,Saturday,Sat,6,16,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
16/01/2022,Sunday,Sun,7,16,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
17/01/2022,Monday,Mon,1,17,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
18/01/2022,Tuesday,Tue,2,17,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
19/01/2022,Wednesday,Wed,3,17,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
20/01/2022,Thursday,Thu,4,17,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
21/01/2022,Friday,Fri,5,17,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
22/01/2022,Saturday,Sat,6,17,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
23/01/2022,Sunday,Sun,7,17,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
24/01/2022,Monday,Mon,1,18,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
25/01/2022,Tuesday,Tue,2,18,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
26/01/2022,Wednesday,Wed,3,18,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
27/01/2022,Thursday,Thu,4,18,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
28/01/2022,Friday,Fri,5,18,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
29/01/2022,Saturday,Sat,6,18,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
30/01/2022,Sunday,Sun,7,18,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
31/01/2022,Monday,Mon,1,19,January,Jan,5,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
01/02/2022,Tuesday,Tue,2,19,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
02/02/2022,Wednesday,Wed,3,19,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
03/02/2022,Thursday,Thu,4,19,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
04/02/2022,Friday,Fri,5,19,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
05/02/2022,Saturday,Sat,6,19,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
06/02/2022,Sunday,Sun,7,19,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
07/02/2022,Monday,Mon,1,20,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
08/02/2022,Tuesday,Tue,2,20,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
09/02/2022,Wednesday,Wed,3,20,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
10/02/2022,Thursday,Thu,4,20,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
11/02/2022,Friday,Fri,5,20,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
12/02/2022,Saturday,Sat,6,20,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
13/02/2022,Sunday,Sun,7,20,February,Feb,6,Module 3,2021-22,21/22,2021,2022,2021-22 Module 3,3
14/02/2022,Monday,Mon,1,0,February,Feb,6,Module 3,2021-22,0,2021,0,2021-22 Module 3,3
15/02/2022,Tuesday,Tue,2,0,February,Feb,6,Module 3,2021-22,0,2021,0,2021-22 Module 3,3
16/02/2022,Wednesday,Wed,3,0,February,Feb,6,Module 3,2021-22,0,2021,0,2021-22 Module 3,3
17/02/2022,Thursday,Thu,4,0,February,Feb,6,Module 3,2021-22,0,2021,0,2021-22 Module 3,3
18/02/2022,Friday,Fri,5,0,February,Feb,6,Module 3,2021-22,0,2021,0,2021-22 Module 3,3
19/02/2022,Saturday,Sat,6,0,February,Feb,6,Module 3,2021-22,0,2021,0,2021-22 Module 3,3
20/02/2022,Sunday,Sun,7,0,February,Feb,6,Module 3,2021-22,0,2021,0,2021-22 Module 3,3
21/02/2022,Monday,Mon,1,21,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
22/02/2022,Tuesday,Tue,2,21,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
23/02/2022,Wednesday,Wed,3,21,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
24/02/2022,Thursday,Thu,4,21,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
25/02/2022,Friday,Fri,5,21,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
26/02/2022,Saturday,Sat,6,21,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
27/02/2022,Sunday,Sun,7,21,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
28/02/2022,Monday,Mon,1,22,February,Feb,6,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
01/03/2022,Tuesday,Tue,2,22,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
02/03/2022,Wednesday,Wed,3,22,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
03/03/2022,Thursday,Thu,4,22,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
04/03/2022,Friday,Fri,5,22,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
05/03/2022,Saturday,Sat,6,22,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
06/03/2022,Sunday,Sun,7,22,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
07/03/2022,Monday,Mon,1,23,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
08/03/2022,Tuesday,Tue,2,23,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
09/03/2022,Wednesday,Wed,3,23,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
10/03/2022,Thursday,Thu,4,23,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
11/03/2022,Friday,Fri,5,23,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
12/03/2022,Saturday,Sat,6,23,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
13/03/2022,Sunday,Sun,7,23,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
14/03/2022,Monday,Mon,1,24,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
15/03/2022,Tuesday,Tue,2,24,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
16/03/2022,Wednesday,Wed,3,24,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
17/03/2022,Thursday,Thu,4,24,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
18/03/2022,Friday,Fri,5,24,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
19/03/2022,Saturday,Sat,6,24,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
20/03/2022,Sunday,Sun,7,24,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
21/03/2022,Monday,Mon,1,25,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
22/03/2022,Tuesday,Tue,2,25,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
23/03/2022,Wednesday,Wed,3,25,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
24/03/2022,Thursday,Thu,4,25,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
25/03/2022,Friday,Fri,5,25,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
26/03/2022,Saturday,Sat,6,25,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
27/03/2022,Sunday,Sun,7,25,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
28/03/2022,Monday,Mon,1,26,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
29/03/2022,Tuesday,Tue,2,26,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
30/03/2022,Wednesday,Wed,3,26,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
31/03/2022,Thursday,Thu,4,26,March,Mar,7,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
01/04/2022,Friday,Fri,5,26,April,Apr,8,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
02/04/2022,Saturday,Sat,6,26,April,Apr,8,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
03/04/2022,Sunday,Sun,7,26,April,Apr,8,Module 4,2021-22,21/22,2021,2022,2021-22 Module 4,4
04/04/2022,Monday,Mon,1,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
05/04/2022,Tuesday,Tue,2,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
06/04/2022,Wednesday,Wed,3,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
07/04/2022,Thursday,Thu,4,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
08/04/2022,Friday,Fri,5,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
09/04/2022,Saturday,Sat,6,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
10/04/2022,Sunday,Sun,7,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
11/04/2022,Monday,Mon,1,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
12/04/2022,Tuesday,Tue,2,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
13/04/2022,Wednesday,Wed,3,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
14/04/2022,Thursday,Thu,4,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
15/04/2022,Friday,Fri,5,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
16/04/2022,Saturday,Sat,6,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
17/04/2022,Sunday,Sun,7,0,April,Apr,8,Module 4,2021-22,0,2021,0,2021-22 Module 4,4
18/04/2022,Monday,Mon,1,27,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
19/04/2022,Tuesday,Tue,2,27,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
20/04/2022,Wednesday,Wed,3,27,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
21/04/2022,Thursday,Thu,4,27,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
22/04/2022,Friday,Fri,5,27,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
23/04/2022,Saturday,Sat,6,27,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
24/04/2022,Sunday,Sun,7,27,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
25/04/2022,Monday,Mon,1,28,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
26/04/2022,Tuesday,Tue,2,28,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
27/04/2022,Wednesday,Wed,3,28,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
28/04/2022,Thursday,Thu,4,28,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
29/04/2022,Friday,Fri,5,28,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
30/04/2022,Saturday,Sat,6,28,April,Apr,8,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
01/05/2022,Sunday,Sun,7,28,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
02/05/2022,Monday,Mon,1,29,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
03/05/2022,Tuesday,Tue,2,29,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
04/05/2022,Wednesday,Wed,3,29,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
05/05/2022,Thursday,Thu,4,29,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
06/05/2022,Friday,Fri,5,29,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
07/05/2022,Saturday,Sat,6,29,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
08/05/2022,Sunday,Sun,7,29,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
09/05/2022,Monday,Mon,1,30,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
10/05/2022,Tuesday,Tue,2,30,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
11/05/2022,Wednesday,Wed,3,30,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
12/05/2022,Thursday,Thu,4,30,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
13/05/2022,Friday,Fri,5,30,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
14/05/2022,Saturday,Sat,6,30,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
15/05/2022,Sunday,Sun,7,30,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
16/05/2022,Monday,Mon,1,31,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
17/05/2022,Tuesday,Tue,2,31,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
18/05/2022,Wednesday,Wed,3,31,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
19/05/2022,Thursday,Thu,4,31,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
20/05/2022,Friday,Fri,5,31,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
21/05/2022,Saturday,Sat,6,31,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
22/05/2022,Sunday,Sun,7,31,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
23/05/2022,Monday,Mon,1,32,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
24/05/2022,Tuesday,Tue,2,32,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
25/05/2022,Wednesday,Wed,3,32,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
26/05/2022,Thursday,Thu,4,32,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
27/05/2022,Friday,Fri,5,32,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
28/05/2022,Saturday,Sat,6,32,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
29/05/2022,Sunday,Sun,7,32,May,May,9,Module 5,2021-22,21/22,2021,2022,2021-22 Module 5,5
30/05/2022,Monday,Mon,1,0,May,May,9,Module 5,2021-22,0,2021,0,2021-22 Module 5,5
31/05/2022,Tuesday,Tue,2,0,May,May,9,Module 5,2021-22,0,2021,0,2021-22 Module 5,5
01/06/2022,Wednesday,Wed,3,0,June,Jun,10,Module 5,2021-22,0,2021,0,2021-22 Module 5,5
02/06/2022,Thursday,Thu,4,0,June,Jun,10,Module 5,2021-22,0,2021,0,2021-22 Module 5,5
03/06/2022,Friday,Fri,5,0,June,Jun,10,Module 5,2021-22,0,2021,0,2021-22 Module 5,5
04/06/2022,Saturday,Sat,6,0,June,Jun,10,Module 5,2021-22,0,2021,0,2021-22 Module 5,5
05/06/2022,Sunday,Sun,7,0,June,Jun,10,Module 5,2021-22,0,2021,0,2021-22 Module 5,5
06/06/2022,Monday,Mon,1,33,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
07/06/2022,Tuesday,Tue,2,33,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
08/06/2022,Wednesday,Wed,3,33,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
09/06/2022,Thursday,Thu,4,33,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
10/06/2022,Friday,Fri,5,33,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
11/06/2022,Saturday,Sat,6,33,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
12/06/2022,Sunday,Sun,7,33,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
13/06/2022,Monday,Mon,1,34,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
14/06/2022,Tuesday,Tue,2,34,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
15/06/2022,Wednesday,Wed,3,34,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
16/06/2022,Thursday,Thu,4,34,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
17/06/2022,Friday,Fri,5,34,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
18/06/2022,Saturday,Sat,6,34,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
19/06/2022,Sunday,Sun,7,34,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
20/06/2022,Monday,Mon,1,35,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
21/06/2022,Tuesday,Tue,2,35,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
22/06/2022,Wednesday,Wed,3,35,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
23/06/2022,Thursday,Thu,4,35,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
24/06/2022,Friday,Fri,5,35,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
25/06/2022,Saturday,Sat,6,35,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
26/06/2022,Sunday,Sun,7,35,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
27/06/2022,Monday,Mon,1,36,June,Jun,10,Module 6,2021-22,21/22,2021,2022,2021-22 Module 6,6
